State,Year,Crime,Arrests,Population,Crime Rate Per Capita
SC,2018,Larceny - Theft,20299,5218040,0.0038901579903565324
SC,2019,Larceny - Theft,20236,5218040,0.0038780844914948908
SC,2020,Larceny - Theft,17226,5218040,0.0033012395458831287
SC,2021,Larceny - Theft,12365,5218040,0.0023696637051459934
SC,2017,Vandalism,3018,5218040,0.0005783780883243517
SC,2018,Vandalism,2789,5218040,0.0005344918781764801
SC,2019,Vandalism,2955,5218040,0.0005663045894627101
SC,2020,Vandalism,2889,5218040,0.0005536561620838476
SC,2021,Vandalism,2830,5218040,0.0005423492345785007
SC,2017,"Stolen Property: Buying, Receiving, Possessing",2308,5218040,0.0004423116725820423
SC,2018,"Stolen Property: Buying, Receiving, Possessing",2577,5218040,0.0004938635962928609
SC,2019,"Stolen Property: Buying, Receiving, Possessing",2467,5218040,0.00047278288399475667
SC,2020,"Stolen Property: Buying, Receiving, Possessing",2574,5218040,0.0004932886677756399
SC,2021,"Stolen Property: Buying, Receiving, Possessing",2213,5218040,0.00042410560287004315
SD,2017,Motor Vehicle Theft,315,892717,0.00035285538418110106
SD,2018,Motor Vehicle Theft,203,892717,0.00022739569202782068
SD,2019,Motor Vehicle Theft,279,892717,0.0003125290545604038
SD,2020,Motor Vehicle Theft,385,892717,0.0004312676917769013
SD,2021,Motor Vehicle Theft,248,892717,0.0002778036040536923
SD,2017,Arson,15,892717,1.6802637341957194e-05
SD,2018,Arson,23,892717,2.5764043924334364e-05
SD,2019,Arson,15,892717,1.6802637341957194e-05
SD,2020,Arson,26,892717,2.9124571392725802e-05
SD,2021,Arson,22,892717,2.4643868101537216e-05
SD,2017,Burglary,443,892717,0.0004962378894991358
SD,2018,Burglary,299,892717,0.0003349325710163467
SD,2019,Burglary,287,892717,0.000321490461142781
SD,2020,Burglary,302,892717,0.00033829309848473814
SD,2021,Burglary,191,892717,0.00021395358215425494
SD,2017,Embezzlement,38,892717,4.2566681266291554e-05
SD,2018,Embezzlement,31,892717,3.4725450506711536e-05
SD,2019,Embezzlement,24,892717,2.688421974713151e-05
SD,2020,Embezzlement,18,892717,2.0163164810348633e-05
SD,2021,Embezzlement,11,892717,1.2321934050768608e-05
SD,2017,Forgery and Counterfeiting,104,892717,0.00011649828557090321
SD,2018,Forgery and Counterfeiting,127,892717,0.00014226232949523756
SD,2019,Forgery and Counterfeiting,163,892717,0.00018258865911593484
SD,2020,Forgery and Counterfeiting,126,892717,0.00014114215367244044
SD,2021,Forgery and Counterfeiting,128,892717,0.0001433825053180347
SD,2017,Fraud,732,892717,0.000819968702287511
SD,2018,Fraud,816,892717,0.0009140634714024713
SD,2019,Fraud,779,892717,0.000872616965958977
SD,2020,Fraud,581,892717,0.000650822153045142
SD,2021,Fraud,550,892717,0.0006160967025384304
SD,2017,Larceny - Theft,2516,892717,0.00281836237015762
SD,2018,Larceny - Theft,2355,892717,0.0026380140626872796
SD,2019,Larceny - Theft,2102,892717,0.0023546095795196013
SD,2020,Larceny - Theft,1659,892717,0.0018583716900204656
SD,2021,Larceny - Theft,733,892717,0.0008210888781103082
SD,2017,Vandalism,628,892717,0.0007034704167166078
SD,2018,Vandalism,541,892717,0.0006060151201332561
SD,2019,Vandalism,543,892717,0.0006082554717788504
SD,2020,Vandalism,498,892717,0.0005578475597529789
SD,2021,Vandalism,352,892717,0.00039430188962459546
SD,2017,"Stolen Property: Buying, Receiving, Possessing",225,892717,0.0002520395601293579
SD,2018,"Stolen Property: Buying, Receiving, Possessing",153,892717,0.00017138690088796337
SD,2019,"Stolen Property: Buying, Receiving, Possessing",178,892717,0.00019939129645789202
SD,2020,"Stolen Property: Buying, Receiving, Possessing",263,892717,0.00029460624139564945
SD,2021,"Stolen Property: Buying, Receiving, Possessing",152,892717,0.00017026672506516622
TN,2017,Motor Vehicle Theft,3552,6886834,0.0005157667514564748
TN,2018,Motor Vehicle Theft,3974,6886834,0.0005770430941126213
TN,2019,Motor Vehicle Theft,4114,6886834,0.000597371738595703
TN,2020,Motor Vehicle Theft,3943,6886834,0.0005725417514056532
TN,2021,Motor Vehicle Theft,3582,6886834,0.0005201228895599923
TN,2017,Arson,192,6886834,2.787928386251215e-05
TN,2018,Arson,148,6886834,2.1490281310686448e-05
TN,2019,Arson,161,6886834,2.3377941155544042e-05
TN,2020,Arson,151,6886834,2.1925895121038202e-05
TN,2021,Arson,175,6886834,2.541080560385222e-05
TN,2017,Burglary,5473,6886834,0.0007947047946850469
TN,2018,Burglary,4776,6886834,0.0006934971860799897
TN,2019,Burglary,4837,6886834,0.0007023546668904753
TN,2020,Burglary,4332,6886834,0.0006290263421479304
TN,2021,Burglary,3735,6886834,0.0005423391938879316
TN,2017,Embezzlement,688,6886834,9.990076717400187e-05
TN,2018,Embezzlement,751,6886834,0.00010904865719138867
TN,2019,Embezzlement,812,6886834,0.0001179061380018743
TN,2020,Embezzlement,459,6886834,6.664891298381811e-05
TN,2021,Embezzlement,391,6886834,5.677499994917839e-05
TN,2017,Forgery and Counterfeiting,1893,6886834,0.0002748723143319557
TN,2018,Forgery and Counterfeiting,1836,6886834,0.00026659565193527243
TN,2019,Forgery and Counterfeiting,2069,6886834,0.0003004283245392585
TN,2020,Forgery and Counterfeiting,1425,6886834,0.00020691655991708237
TN,2021,Forgery and Counterfeiting,1368,6886834,0.00019863989752039906
TN,2017,Fraud,5642,6886834,0.0008192443726681956
TN,2018,Fraud,5476,6886834,0.0007951404084953986
TN,2019,Fraud,5111,6886834,0.0007421407282359354
TN,2020,Fraud,3770,6886834,0.0005474213550087021
TN,2021,Fraud,3418,6886834,0.0004963093345940965
TN,2017,Larceny - Theft,30420,6886834,0.004417124036966769
TN,2018,Larceny - Theft,31598,6886834,0.004588175059831557
TN,2019,Larceny - Theft,28934,6886834,0.0042013499962392006
TN,2020,Larceny - Theft,23533,6886834,0.003417099933002596
TN,2021,Larceny - Theft,17560,6886834,0.0025497928365922572
TN,2017,Vandalism,4769,6886834,0.0006924807538558356
TN,2018,Vandalism,4378,6886834,0.0006357057539066572
TN,2019,Vandalism,4421,6886834,0.0006419495518550323
TN,2020,Vandalism,4089,6886834,0.0005937416235094385
TN,2021,Vandalism,4111,6886834,0.0005969361247853513
TN,2017,"Stolen Property: Buying, Receiving, Possessing",1524,6886834,0.0002212918156586902
TN,2018,"Stolen Property: Buying, Receiving, Possessing",1649,6886834,0.00023944239109001321
TN,2019,"Stolen Property: Buying, Receiving, Possessing",1558,6886834,0.00022622877217601004
TN,2020,"Stolen Property: Buying, Receiving, Possessing",1821,6886834,0.00026441758288351367
TN,2021,"Stolen Property: Buying, Receiving, Possessing",1930,6886834,0.0002802448846596273
TX,2017,Motor Vehicle Theft,5479,29360759,0.00018660961727862688
TX,2018,Motor Vehicle Theft,5404,29360759,0.00018405518740166084
TX,2019,Motor Vehicle Theft,5459,29360759,0.0001859284359781026
TX,2020,Motor Vehicle Theft,5847,29360759,0.00019914335320827368
TX,2021,Motor Vehicle Theft,6681,29360759,0.0002275486134401362
TX,2017,Arson,488,29360759,1.6620823732792467e-05
TX,2018,Arson,431,29360759,1.4679457026298264e-05
TX,2019,Arson,453,29360759,1.5428756456874972e-05
TX,2020,Arson,453,29360759,1.5428756456874972e-05
TX,2021,Arson,538,29360759,1.832377698410317e-05
TX,2017,Burglary,11260,29360759,0.00038350507219517044
TX,2018,Burglary,9557,29360759,0.00032550248445552786
TX,2019,Burglary,8904,29360759,0.00030326191499341007
TX,2020,Burglary,7952,29360759,0.0002708376850884543
TX,2021,Burglary,7238,29360759,0.0002465195126597374
TX,2017,Embezzlement,812,29360759,2.7655960801285824e-05
TX,2018,Embezzlement,456,29360759,1.5530933651953617e-05
TX,2019,Embezzlement,345,29360759,1.1750377434043854e-05
TX,2020,Embezzlement,214,29360759,7.288639915609811e-06
TX,2021,Embezzlement,210,29360759,7.152403655504955e-06
TX,2017,Forgery and Counterfeiting,4687,29360759,0.00015963483777786533
TX,2018,Forgery and Counterfeiting,4596,29360759,0.00015653546286047986
TX,2019,Forgery and Counterfeiting,4081,29360759,0.0001389950443719796
TX,2020,Forgery and Counterfeiting,2706,29360759,9.216382996093527e-05
TX,2021,Forgery and Counterfeiting,2043,29360759,6.958266984855534e-05
TX,2017,Fraud,6456,29360759,0.00021988532380923804
TX,2018,Fraud,6706,29360759,0.00022840009006579154
TX,2019,Fraud,7095,29360759,0.00024164906636098884
TX,2020,Fraud,4964,29360759,0.00016906919879012666
TX,2021,Fraud,5483,29360759,0.00018674585353873176
TX,2017,Larceny - Theft,66176,29360759,0.0022538926871747424
TX,2018,Larceny - Theft,63378,29360759,0.0021585954232313954
TX,2019,Larceny - Theft,58115,29360759,0.0019793425639984307
TX,2020,Larceny - Theft,41496,29360759,0.001413314962327779
TX,2021,Larceny - Theft,36577,29360759,0.001245778421463832
TX,2017,Vandalism,7650,29360759,0.0002605518474505376
TX,2018,Vandalism,7627,29360759,0.0002597684889549347
TX,2019,Vandalism,7370,29360759,0.0002510153092431977
TX,2020,Vandalism,6383,29360759,0.0002173990120623244
TX,2021,Vandalism,7217,29360759,0.00024580427229418695
TX,2017,"Stolen Property: Buying, Receiving, Possessing",937,29360759,3.191334392956258e-05
TX,2018,"Stolen Property: Buying, Receiving, Possessing",898,29360759,3.058504039354024e-05
TX,2019,"Stolen Property: Buying, Receiving, Possessing",801,29360759,2.728131108599747e-05
TX,2020,"Stolen Property: Buying, Receiving, Possessing",867,29360759,2.95292093777276e-05
TX,2021,"Stolen Property: Buying, Receiving, Possessing",1015,29360759,3.4569951001607284e-05
UT,2017,Motor Vehicle Theft,552,3249879,0.00016985247758455007
UT,2018,Motor Vehicle Theft,555,3249879,0.00017077558887577046
UT,2019,Motor Vehicle Theft,411,3249879,0.00012646624689719216
UT,2020,Motor Vehicle Theft,438,3249879,0.0001347742485181756
UT,2021,Motor Vehicle Theft,374,3249879,0.00011508120763880748
UT,2017,Arson,69,3249879,2.123155969806876e-05
UT,2018,Arson,62,3249879,1.907763335188787e-05
UT,2019,Arson,85,3249879,2.6154819917910788e-05
UT,2020,Arson,72,3249879,2.215467098928914e-05
UT,2021,Arson,86,3249879,2.6462523681650915e-05
UT,2017,Burglary,1039,3249879,0.0003197042105259919
UT,2018,Burglary,951,3249879,0.0002926262793168607
UT,2019,Burglary,891,3249879,0.0002741640534924531
UT,2020,Burglary,788,3249879,0.00024247056582722004
UT,2021,Burglary,723,3249879,0.00022246982118411177
UT,2017,Embezzlement,34,3249879,1.0461927967164316e-05
UT,2018,Embezzlement,37,3249879,1.1385039258384697e-05
UT,2019,Embezzlement,48,3249879,1.4769780659526093e-05
UT,2020,Embezzlement,35,3249879,1.0769631730904443e-05
UT,2021,Embezzlement,17,3249879,5.230963983582158e-06
UT,2017,Forgery and Counterfeiting,845,3249879,0.00026000968036040724
UT,2018,Forgery and Counterfeiting,747,3249879,0.00022985471151387482
UT,2019,Forgery and Counterfeiting,645,3249879,0.00019846892761238188
UT,2020,Forgery and Counterfeiting,493,3249879,0.00015169795552388257
UT,2021,Forgery and Counterfeiting,401,3249879,0.0001233892092597909
UT,2017,Fraud,1060,3249879,0.00032616598956453454
UT,2018,Fraud,1065,3249879,0.0003277045083832352
UT,2019,Fraud,894,3249879,0.0002750871647836735
UT,2020,Fraud,706,3249879,0.00021723885720052963
UT,2021,Fraud,644,3249879,0.00019816122384864175
UT,2017,Larceny - Theft,14903,3249879,0.004585709191019111
UT,2018,Larceny - Theft,13672,3249879,0.004206925857855016
UT,2019,Larceny - Theft,13214,3249879,0.004065997534062038
UT,2020,Larceny - Theft,10058,3249879,0.0030948844556981966
UT,2021,Larceny - Theft,9082,3249879,0.0027945655822878327
UT,2017,Vandalism,2809,3249879,0.0008643398723460166
UT,2018,Vandalism,3016,3249879,0.0009280345514402228
UT,2019,Vandalism,2988,3249879,0.0009194188460554993
UT,2020,Vandalism,2778,3249879,0.0008548010556700726
UT,2021,Vandalism,2905,3249879,0.0008938794336650688
UT,2017,"Stolen Property: Buying, Receiving, Possessing",1300,3249879,0.00040001489286216503
UT,2018,"Stolen Property: Buying, Receiving, Possessing",1055,3249879,0.00032462747074583394
UT,2019,"Stolen Property: Buying, Receiving, Possessing",985,3249879,0.00030308820728402504
UT,2020,"Stolen Property: Buying, Receiving, Possessing",1152,3249879,0.00035447473582862624
UT,2021,"Stolen Property: Buying, Receiving, Possessing",938,3249879,0.00028862613038823905
VT,2017,Motor Vehicle Theft,33,623347,5.29400157536653e-05
VT,2018,Motor Vehicle Theft,55,623347,8.823335958944216e-05
VT,2019,Motor Vehicle Theft,76,623347,0.0001219224605235928
VT,2020,Motor Vehicle Theft,61,623347,9.785881699919948e-05
VT,2021,Motor Vehicle Theft,76,623347,0.0001219224605235928
VT,2017,Arson,18,623347,2.8876372229271978e-05
VT,2018,Arson,21,623347,3.368910093415064e-05
VT,2019,Arson,14,623347,2.2459400622767094e-05
VT,2020,Arson,29,623347,4.652304414716041e-05
VT,2021,Arson,25,623347,4.010607254065553e-05
VT,2017,Burglary,294,623347,0.000471647413078109
VT,2018,Burglary,228,623347,0.0003657673815707784
VT,2019,Burglary,255,623347,0.0004090819399146864
VT,2020,Burglary,202,623347,0.00032405706612849666
VT,2021,Burglary,188,623347,0.00030159766550572954
VT,2017,Embezzlement,49,623347,7.860790217968483e-05
VT,2018,Embezzlement,57,623347,9.14418453926946e-05
VT,2019,Embezzlement,60,623347,9.625457409757326e-05
VT,2020,Embezzlement,36,623347,5.7752744458543956e-05
VT,2021,Embezzlement,36,623347,5.7752744458543956e-05
VT,2017,Forgery and Counterfeiting,63,623347,0.00010106730280245192
VT,2018,Forgery and Counterfeiting,52,623347,8.342063088456349e-05
VT,2019,Forgery and Counterfeiting,48,623347,7.700365927805861e-05
VT,2020,Forgery and Counterfeiting,39,623347,6.256547316342262e-05
VT,2021,Forgery and Counterfeiting,34,623347,5.454425865529151e-05
VT,2017,Fraud,268,623347,0.00042993709763582724
VT,2018,Fraud,321,623347,0.0005149619714220169
VT,2019,Fraud,324,623347,0.0005197747001268956
VT,2020,Fraud,179,623347,0.00028715947939109355
VT,2021,Fraud,138,623347,0.0002213855204244185
VT,2017,Larceny - Theft,1436,623347,0.0023036928067352532
VT,2018,Larceny - Theft,1385,623347,0.002221876418752316
VT,2019,Larceny - Theft,1647,623347,0.002642188058978386
VT,2020,Larceny - Theft,995,623347,0.00159622168711809
VT,2021,Larceny - Theft,915,623347,0.0014678822549879923
VT,2017,Vandalism,394,623347,0.0006320717032407311
VT,2018,Vandalism,328,623347,0.0005261916717334005
VT,2019,Vandalism,428,623347,0.0006866159618960226
VT,2020,Vandalism,348,623347,0.0005582765297659249
VT,2021,Vandalism,482,623347,0.0007732450785838385
VT,2017,"Stolen Property: Buying, Receiving, Possessing",103,623347,0.00016523701886750076
VT,2018,"Stolen Property: Buying, Receiving, Possessing",96,623347,0.00015400731855611723
VT,2019,"Stolen Property: Buying, Receiving, Possessing",94,623347,0.00015079883275286477
VT,2020,"Stolen Property: Buying, Receiving, Possessing",78,623347,0.00012513094632684524
VT,2021,"Stolen Property: Buying, Receiving, Possessing",80,623347,0.00012833943213009767
VA,2017,Motor Vehicle Theft,1118,8590563,0.0001301428090335872
VA,2018,Motor Vehicle Theft,1223,8590563,0.00014236552365659853
VA,2019,Motor Vehicle Theft,1030,8590563,0.00011989901011144438
VA,2020,Motor Vehicle Theft,1058,8590563,0.00012315840067758074
VA,2021,Motor Vehicle Theft,1008,8590563,0.00011733806038090868
VA,2017,Arson,203,8590563,2.3630581604488554e-05
VA,2018,Arson,200,8590563,2.328136118668823e-05
VA,2019,Arson,165,8590563,1.920712297901779e-05
VA,2020,Arson,149,8590563,1.7344614084082733e-05
VA,2021,Arson,162,8590563,1.8857902561217468e-05
VA,2017,Burglary,2905,8590563,0.00033816177123664656
VA,2018,Burglary,2410,8590563,0.0002805404022995932
VA,2019,Burglary,2110,8590563,0.00024561836051956084
VA,2020,Burglary,1757,8590563,0.0002045267580250561
VA,2021,Burglary,1582,8590563,0.0001841555669867039
VA,2017,Embezzlement,1520,8590563,0.00017693834501883055
VA,2018,Embezzlement,1318,8590563,0.00015342417022027544
VA,2019,Embezzlement,1166,8590563,0.00013573033571839238
VA,2020,Embezzlement,790,8590563,9.19613766874185e-05
VA,2021,Embezzlement,615,8590563,7.159018564906631e-05
VA,2017,Forgery and Counterfeiting,1854,8590563,0.0002158182182005999
VA,2018,Forgery and Counterfeiting,1610,8590563,0.00018741495755284025
VA,2019,Forgery and Counterfeiting,1503,8590563,0.00017495942931796204
VA,2020,Forgery and Counterfeiting,1013,8590563,0.00011792009441057588
VA,2021,Forgery and Counterfeiting,809,8590563,9.41731060001539e-05
VA,2017,Fraud,5332,8590563,0.0006206810892371083
VA,2018,Fraud,5064,8590563,0.000589484065246946
VA,2019,Fraud,4872,8590563,0.0005671339585077253
VA,2020,Fraud,3674,8590563,0.00042767860499946277
VA,2021,Fraud,3678,8590563,0.00042814423222319655
VA,2017,Larceny - Theft,24820,8590563,0.0028892169232680094
VA,2018,Larceny - Theft,23800,8590563,0.0027704819812158993
VA,2019,Larceny - Theft,23802,8590563,0.002770714794827766
VA,2020,Larceny - Theft,17751,8590563,0.002066337212124514
VA,2021,Larceny - Theft,14916,8590563,0.0017363239173032081
VA,2017,Vandalism,3951,8590563,0.000459923290243026
VA,2018,Vandalism,3596,8590563,0.0004185988741366544
VA,2019,Vandalism,3231,8590563,0.00037611038997094836
VA,2020,Vandalism,3234,8590563,0.00037645961038874865
VA,2021,Vandalism,3163,8590563,0.00036819472716747437
VA,2017,"Stolen Property: Buying, Receiving, Possessing",1060,8590563,0.0001233912142894476
VA,2018,"Stolen Property: Buying, Receiving, Possessing",1102,8590563,0.00012828030013865214
VA,2019,"Stolen Property: Buying, Receiving, Possessing",936,8590563,0.00010895677035370092
VA,2020,"Stolen Property: Buying, Receiving, Possessing",793,8590563,9.231059710521883e-05
VA,2021,"Stolen Property: Buying, Receiving, Possessing",734,8590563,8.544259555514581e-05
WA,2017,Motor Vehicle Theft,1639,7693612,0.00021303387797565044
WA,2018,Motor Vehicle Theft,1604,7693612,0.00020848464934285742
WA,2019,Motor Vehicle Theft,1285,7693612,0.00016702167980397244
WA,2020,Motor Vehicle Theft,1390,7693612,0.0001806693657023515
WA,2021,Motor Vehicle Theft,1124,7693612,0.00014609522809312452
WA,2017,Arson,173,7693612,2.248618724209123e-05
WA,2018,Arson,180,7693612,2.3396032968649835e-05
WA,2019,Arson,187,7693612,2.430587869520844e-05
WA,2020,Arson,236,7693612,3.0674798781118674e-05
WA,2021,Arson,261,7693612,3.392424780454226e-05
WA,2017,Burglary,4774,7693612,0.0006205147855129684
WA,2018,Burglary,4545,7693612,0.0005907498324584083
WA,2019,Burglary,4106,7693612,0.0005336895076070901
WA,2020,Burglary,4540,7693612,0.0005900999426537236
WA,2021,Burglary,4208,7693612,0.0005469472596226584
WA,2017,Embezzlement,52,7693612,6.7588539687210636e-06
WA,2018,Embezzlement,61,7693612,7.928655617153555e-06
WA,2019,Embezzlement,39,7693612,5.069140476540798e-06
WA,2020,Embezzlement,23,7693612,2.9894931015497013e-06
WA,2021,Embezzlement,16,7693612,2.0796473749910964e-06
WA,2017,Forgery and Counterfeiting,894,7693612,0.00011620029707762752
WA,2018,Forgery and Counterfeiting,747,7693612,9.709353681989682e-05
WA,2019,Forgery and Counterfeiting,734,7693612,9.540382332771656e-05
WA,2020,Forgery and Counterfeiting,467,7693612,6.069970775755263e-05
WA,2021,Forgery and Counterfeiting,287,7693612,3.730367478890279e-05
WA,2017,Fraud,1086,7693612,0.00014115606557752068
WA,2018,Fraud,1210,7693612,0.00015727333273370169
WA,2019,Fraud,1299,7693612,0.00016884137125708964
WA,2020,Fraud,913,7693612,0.00011866987833542944
WA,2021,Fraud,634,7693612,8.24060272340222e-05
WA,2017,Larceny - Theft,21545,7693612,0.0028003751683864484
WA,2018,Larceny - Theft,20701,7693612,0.002690673769355668
WA,2019,Larceny - Theft,20382,7693612,0.002649210799816783
WA,2020,Larceny - Theft,15816,7693612,0.002055731430178699
WA,2021,Larceny - Theft,11297,7693612,0.0014683610247046511
WA,2017,Vandalism,5266,7693612,0.0006844639422939447
WA,2018,Vandalism,5033,7693612,0.0006541790773956368
WA,2019,Vandalism,4801,7693612,0.0006240241904582658
WA,2020,Vandalism,4904,7693612,0.0006374119204347711
WA,2021,Vandalism,4407,7693612,0.0005728128738491102
WA,2017,"Stolen Property: Buying, Receiving, Possessing",3515,7693612,0.00045687253269335653
WA,2018,"Stolen Property: Buying, Receiving, Possessing",3446,7693612,0.0004479040533887074
WA,2019,"Stolen Property: Buying, Receiving, Possessing",3167,7693612,0.00041164020228730015
WA,2020,"Stolen Property: Buying, Receiving, Possessing",3051,7693612,0.0003965627588186147
WA,2021,"Stolen Property: Buying, Receiving, Possessing",2838,7693612,0.00036887745313904575
WV,2017,Motor Vehicle Theft,311,1784787,0.00017425048479174265
WV,2018,Motor Vehicle Theft,229,1784787,0.00012830662706530248
WV,2019,Motor Vehicle Theft,205,1784787,0.00011485964431610047
WV,2020,Motor Vehicle Theft,201,1784787,0.00011261848052456679
WV,2021,Motor Vehicle Theft,176,1784787,9.861120682748138e-05
WV,2017,Arson,41,1784787,2.2971928863220092e-05
WV,2018,Arson,28,1784787,1.5688146540735675e-05
WV,2019,Arson,26,1784787,1.4567564644968839e-05
WV,2020,Arson,31,1784787,1.7369019384385924e-05
WV,2021,Arson,45,1784787,2.521309265475376e-05
WV,2017,Burglary,851,1784787,0.00047680759664878777
WV,2018,Burglary,592,1784787,0.00033169224114698283
WV,2019,Burglary,506,1784787,0.00028350721962900894
WV,2020,Burglary,563,1784787,0.0003154438036583637
WV,2021,Burglary,526,1784787,0.0002947130385866773
WV,2017,Embezzlement,128,1784787,7.171724132907736e-05
WV,2018,Embezzlement,63,1784787,3.5298329716655264e-05
WV,2019,Embezzlement,41,1784787,2.2971928863220092e-05
WV,2020,Embezzlement,18,1784787,1.0085237061901504e-05
WV,2021,Embezzlement,13,1784787,7.2837823224844195e-06
WV,2017,Forgery and Counterfeiting,319,1784787,0.00017873281237481
WV,2018,Forgery and Counterfeiting,255,1784787,0.0001428741917102713
WV,2019,Forgery and Counterfeiting,198,1784787,0.00011093760768091654
WV,2020,Forgery and Counterfeiting,160,1784787,8.96465516613467e-05
WV,2021,Forgery and Counterfeiting,107,1784787,5.995113142352561e-05
WV,2017,Fraud,565,1784787,0.00031656438555413053
WV,2018,Fraud,328,1784787,0.00018377543090576073
WV,2019,Fraud,260,1784787,0.0001456756464496884
WV,2020,Fraud,209,1784787,0.00011710080810763413
WV,2021,Fraud,156,1784787,8.740538786981303e-05
WV,2017,Larceny - Theft,4728,1784787,0.002649055601592795
WV,2018,Larceny - Theft,4015,1784787,0.0022495681557519187
WV,2019,Larceny - Theft,3424,1784787,0.0019184362055528195
WV,2020,Larceny - Theft,2696,1784787,0.001510544395493692
WV,2021,Larceny - Theft,2362,1784787,0.0013234072189006307
WV,2017,Vandalism,719,1784787,0.0004028491915281768
WV,2018,Vandalism,584,1784787,0.00032720991356391545
WV,2019,Vandalism,439,1784787,0.00024596772612082003
WV,2020,Vandalism,432,1784787,0.0002420456894856361
WV,2021,Vandalism,356,1784787,0.00019946357744649642
WV,2017,"Stolen Property: Buying, Receiving, Possessing",497,1784787,0.0002784646010980582
WV,2018,"Stolen Property: Buying, Receiving, Possessing",392,1784787,0.00021963405157029943
WV,2019,"Stolen Property: Buying, Receiving, Possessing",303,1784787,0.00016976815720867532
WV,2020,"Stolen Property: Buying, Receiving, Possessing",299,1784787,0.00016752699341714166
WV,2021,"Stolen Property: Buying, Receiving, Possessing",321,1784787,0.00017985339427057683
WI,2017,Motor Vehicle Theft,1385,5832655,0.00023745618419056158
WI,2018,Motor Vehicle Theft,1449,5832655,0.00024842888873077525
WI,2019,Motor Vehicle Theft,1343,5832655,0.00023025534683604636
WI,2020,Motor Vehicle Theft,1236,5832655,0.00021191035643287662
WI,2021,Motor Vehicle Theft,1165,5832655,0.00019973751233357708
WI,2017,Arson,198,5832655,3.394680467128606e-05
WI,2018,Arson,135,5832655,2.3145548639513225e-05
WI,2019,Arson,131,5832655,2.2459754605749868e-05
WI,2020,Arson,138,5832655,2.365989416483574e-05
WI,2021,Arson,118,5832655,2.0230923996018964e-05
WI,2017,Burglary,2673,5832655,0.0004582818630623618
WI,2018,Burglary,2119,5832655,0.0003632993893861372
WI,2019,Burglary,1780,5832655,0.00030517834502469287
WI,2020,Burglary,1697,5832655,0.00029094811882410325
WI,2021,Burglary,1250,5832655,0.00021431063555104837
WI,2017,Embezzlement,330,5832655,5.657800778547677e-05
WI,2018,Embezzlement,379,5832655,6.497898469907787e-05
WI,2019,Embezzlement,356,5832655,6.103566900493858e-05
WI,2020,Embezzlement,298,5832655,5.109165551536993e-05
WI,2021,Embezzlement,266,5832655,4.560530324526309e-05
WI,2017,Forgery and Counterfeiting,1014,5832655,0.00017384878755901043
WI,2018,Forgery and Counterfeiting,920,5832655,0.0001577326277655716
WI,2019,Forgery and Counterfeiting,951,5832655,0.0001630475315272376
WI,2020,Forgery and Counterfeiting,602,5832655,0.0001032120020813849
WI,2021,Forgery and Counterfeiting,388,5832655,6.652202127504542e-05
WI,2017,Fraud,2706,5832655,0.0004639396638409095
WI,2018,Fraud,2258,5832655,0.00038713073205941375
WI,2019,Fraud,2094,5832655,0.0003590131766751162
WI,2020,Fraud,1625,5832655,0.0002786038262163629
WI,2021,Fraud,1312,5832655,0.00022494044307438035
WI,2017,Larceny - Theft,25535,5832655,0.004377937663036816
WI,2018,Larceny - Theft,22402,5832655,0.0038407894860916685
WI,2019,Larceny - Theft,21392,5832655,0.0036676264925664215
WI,2020,Larceny - Theft,16238,5832655,0.0027839808800623387
WI,2021,Larceny - Theft,11895,5832655,0.002039380007903776
WI,2017,Vandalism,6311,5832655,0.001082011536770133
WI,2018,Vandalism,5585,5832655,0.0009575399196420841
WI,2019,Vandalism,5504,5832655,0.0009436525904583761
WI,2020,Vandalism,4873,5832655,0.0008354685816322069
WI,2021,Vandalism,4360,5832655,0.0007475154968020567
WI,2017,"Stolen Property: Buying, Receiving, Possessing",1487,5832655,0.00025494393205152715
WI,2018,"Stolen Property: Buying, Receiving, Possessing",1138,5832655,0.00019510840260567443
WI,2019,"Stolen Property: Buying, Receiving, Possessing",1041,5832655,0.00017847789728691308
WI,2020,"Stolen Property: Buying, Receiving, Possessing",1029,5832655,0.00017642051518562303
WI,2021,"Stolen Property: Buying, Receiving, Possessing",1106,5832655,0.0001896220503355676
WY,2017,Motor Vehicle Theft,130,582328,0.00022324188429888311
WY,2018,Motor Vehicle Theft,128,582328,0.00021980739377120797
WY,2019,Motor Vehicle Theft,104,582328,0.00017859350743910647
WY,2020,Motor Vehicle Theft,149,582328,0.0002558695443117968
WY,2021,Motor Vehicle Theft,109,582328,0.0001871797337582943
WY,2017,Arson,38,582328,6.525532002582737e-05
WY,2018,Arson,19,582328,3.2627660012913685e-05
WY,2019,Arson,27,582328,4.636562212361418e-05
WY,2020,Arson,18,582328,3.091041474907612e-05
WY,2021,Arson,13,582328,2.232418842988831e-05
WY,2017,Burglary,217,582328,0.00037264222225275105
WY,2018,Burglary,243,582328,0.00041729059911252767
WY,2019,Burglary,229,582328,0.0003932491654188018
WY,2020,Burglary,211,582328,0.0003623387506697257
WY,2021,Burglary,115,582328,0.00019748320534131967
WY,2017,Embezzlement,18,582328,3.091041474907612e-05
WY,2018,Embezzlement,6,582328,1.0303471583025374e-05
WY,2019,Embezzlement,1,582328,1.7172452638375623e-06
WY,2020,Embezzlement,2,582328,3.4344905276751246e-06
WY,2021,Embezzlement,0,582328,0.0
